region_name,province,avg_price,year
Balmoral Mills,NS,249900.0,2024
Bonavista,NL,349000.0,2024
Charlottetown,PE,799000.0,2024
Woodstock,NB,179900.0,2024
Summerford,NL,294500.0,2024
Hammonds Plains,NS,779900.0,2024
Clair,NB,259000.0,2024
Summerside,PE,380000.0,2024
Brackley Beach,PE,490000.0,2024
New Glasgow,NS,319900.0,2024
Back Bay,NB,170000.0,2024
Old Perlican,NL,189000.0,2024
St. Stephen,NB,99000.0,2024
Blue Rocks,NS,695000.0,2024
Kingston,NS,569000.0,2024
Deer Lake,NL,224900.0,2024
Maxwellton,NS,80000.0,2024
Halifax,NS,368000.0,2024
Halifax,NS,3095000.0,2024
Port Howe,NS,239000.0,2024
East Ferry,NS,289995.0,2024
Marystown,NL,259900.0,2024
Botwood,NL,114900.0,2024
Middle Sackville,NS,849900.0,2024
Middle Sackville,NS,899900.0,2024
New Ross,NS,359900.0,2024
Middle Sackville,NS,1389900.0,2024
Lake Charlotte,NS,499900.0,2024
Kentville,NS,379000.0,2024
Summerside,PE,79900.0,2024
Brooklyn,NS,345000.0,2024
Collingwood Corner,NS,239000.0,2024
Sandford,NS,549000.0,2024
Porters Lake,NS,999000.0,2024
Mount Hanley,NS,270000.0,2024
Mount Uniacke,NS,629900.0,2024
Bayside,NB,649500.0,2024
Liverpool,NS,825000.0,2024
Kempt Shore,NS,474900.0,2024
Louis Head,NS,999000.0,2024
Brudenell,PE,329000.0,2024
Sable River,NS,449000.0,2024
Port Mouton,NS,475000.0,2024
Beechville,NS,725000.0,2024
Clyde River,PE,1600000.0,2024
Bayside,NB,155000.0,2024
Middle Sackville,NS,799000.0,2024
Arthurette,NB,225000.0,2024
Cornwall,PE,439900.0,2024
Little Pond,PE,525000.0,2024
Central Woods Harbour,NS,249000.0,2024
Dartmouth,NS,795900.0,2024
Halifax,NS,1400000.0,2024
Timberlea,NS,1149000.0,2024
Grand Manan,NB,299900.0,2024
Dartmouth,NS,619900.0,2024
Dartmouth,NS,639900.0,2024
Mermaid,PE,765000.0,2024
Dartmouth,NS,629900.0,2024
Northwest Cove,NS,1249900.0,2024
Cocagne,NB,190000.0,2024
Gander,NL,349900.0,2024
Howard Brook,NB,279900.0,2024
Deer Island,NB,60000.0,2024
Caraquet,NB,299000.0,2024
Shippagan,NB,154900.0,2024
Summerside,PE,799000.0,2024
Shubenacadie,NS,449900.0,2024
Fall River,NS,1995000.0,2024
Port Hood,NS,409000.0,2024
Nail Pond,PE,449900.0,2024
Miscouche,PE,385000.0,2024
Morris Island,NS,489000.0,2024
Porters Lake,NS,649900.0,2024
Saint-Léonard-Parent,NB,120000.0,2024
Beaver Bank,NS,749900.0,2024
Grand Bank,NL,164500.0,2024
Freshwater Placentia,NL,264900.0,2024
West Bay Marshes,NS,387000.0,2024
Murray River,PE,129000.0,2024
Port Mouton,NS,299900.0,2024
Noggin Cove,NL,699000.0,2024
Grand Falls,NB,315000.0,2024
Port La Tour,NS,199000.0,2024
Stratford,PE,1099000.0,2024
DeGros Marsh,PE,309000.0,2024
Pokesudie,NB,139000.0,2024
Lower Argyle,NS,249900.0,2024
Bedford,NS,555000.0,2024
Nicholsville,NS,999000.0,2024
Shediac,NB,559900.0,2024
Inverness,NS,399000.0,2024
New London,PE,699900.0,2024
Eastport,NL,429900.0,2024
Seeleys Cove,NB,369900.0,2024
Summerside,PE,419000.0,2024
Clark's Harbour,NS,80000.0,2024
Long River,PE,369000.0,2024
Springdale,NL,235000.0,2024
Dunville,NL,209900.0,2024
Sandy Point,NS,1950000.0,2024
Bear River,NS,734000.0,2024
Mount William,NS,629000.0,2024
Summerside,PE,599000.0,2024
Arlington West,NS,259900.0,2024
Burin,NL,565900.0,2024
Springdale,NL,229000.0,2024
Grand Manan,NB,100000.0,2024
Norboro,PE,596000.0,2024
L'Ardoise,NS,209500.0,2024
Byers Lake,NS,129900.0,2024
Bible Hill,NS,345500.0,2024
Upper Economy,NS,489500.0,2024
Rowena,NB,649000.0,2024
Inverside,NS,339900.0,2024
Évangéline,NB,279000.0,2024
Pictou,NS,299000.0,2024
Rockdale,NS,229000.0,2024
Bayside,NB,1199000.0,2024
Marne,NB,69900.0,2024
Kensington,PE,499900.0,2024
Deer Lake,NL,799000.0,2024
Ostrea Lake,NS,685000.0,2024
Campbellton,NB,179999.0,2024
Petite-Rivière-de-I'lle,NB,174900.0,2024
Bouctouche,NB,749900.0,2024
Richibucto,NB,248000.0,2024
Port Bickerton,NS,524999.0,2024
St. Chad's,NL,99000.0,2024
Bonavista,NL,130000.0,2024
Southern Harbour,NL,59900.0,2024
Savage Harbour,PE,249000.0,2024
Green River,NB,369000.0,2024
Redbank,NB,134900.0,2024
Bayside,NB,998900.0,2024
Johnson Settlement,NB,449000.0,2024
Pinkneys Point,NS,259900.0,2024
Currie,NB,589000.0,2024
Hicks Settlement,NB,499000.0,2024
Baker Brook,NB,284000.0,2024
Malagawatch,NS,639000.0,2024
North Carleton,PE,819000.0,2024
Dartmouth,NS,659900.0,2024
Upper Whitehead,NS,575000.0,2024
Hubbards,NS,450000.0,2024
West St. Peters,PE,519000.0,2024
West St. Peters,PE,519000.0,2024
Hampton,PE,379000.0,2024
Wedgeport,NS,299900.0,2024
Harriston,NS,1870000.0,2024
Arcadia,NS,759000.0,2024
Cleveland,NS,639000.0,2024
Dayton,NS,599000.0,2024
Summerside,PE,180000.0,2024
Port Williams,NS,399900.0,2024
Wolfville,NS,279900.0,2024
Utopia,NB,990000.0,2024
Seaforth,NS,189900.0,2024
Charlottetown,PE,629000.0,2024
Halifax,NS,837500.0,2024
Gander,NL,469000.0,2024
Saint Andrews,NB,574900.0,2024
Lower Cambridge,NB,187000.0,2024
Crapaud,PE,325000.0,2024
Fall River,NS,699000.0,2024
Notre-Dame-de-Lourdes,NB,1650000.0,2024
Port Rexton,NL,249900.0,2024
Seffernville,NS,455000.0,2024
Garlands Crossing,NS,595000.0,2024
Galloway,NB,224900.0,2024
Danvers,NS,202500.0,2024
Pennfield,NB,139900.0,2024
Rockland,NS,359000.0,2024
Botwood,NL,249000.0,2024
Cape Forchu,NS,4400000.0,2024
"Dunville, Placentia",NL,199000.0,2024
Rocklin,NS,79500.0,2024
Freeport,NS,385000.0,2024
Falmouth,NS,716900.0,2024
Little Harbour,NS,539000.0,2024
Cambridge,PE,214900.0,2024
Wolfville,NS,749900.0,2024
Canso,NS,147500.0,2024
New Waterford,NS,264900.0,2024
Lewisporte,NL,269000.0,2024
Memramcook,NB,394900.0,2024
Minto,NB,154900.0,2024
Masstown,NS,424900.0,2024
Carmanville,NL,239900.0,2024
Malden,NB,349500.0,2024
Murray Corner,NB,269500.0,2024
Margaree Forks,NS,295000.0,2024
East Uniacke,NS,685000.0,2024
Summerside,PE,329999.0,2024
Elmsdale,NS,599900.0,2024
Cocagne,NB,498000.0,2024
Georgetown,PE,1099000.0,2024
Fall River,NS,724900.0,2024
New Denmark,NB,425000.0,2024
Ivany's Cove,NL,254900.0,2024
Conway,NS,279000.0,2024
Lawrencetown,NS,260000.0,2024
Haut-Paquetville,NB,179000.0,2024
Falmouth,NS,829900.0,2024
Bunyan's Cove,NL,55000.0,2024
Bocabec,NB,2500000.0,2024
Yarmouth,NS,194900.0,2024
Halifax,NS,299900.0,2024
West Pugwash,NS,499900.0,2024
Earltown,NS,429900.0,2024
Upper Sackville,NS,599900.0,2024
Souris West,PE,899000.0,2024
Coteau Road,NB,59900.0,2024
Baie-Sainte-Anne,NB,79900.0,2024
Halifax,NS,599000.0,2024
Brantville,NB,109900.0,2024
Grand Bank,NL,95500.0,2024
Halifax,NS,3895000.0,2024
Upper Granville,NS,325000.0,2024
Brighton,NS,549900.0,2024
Dieppe,NB,324900.0,2024
Beach Point,PE,499500.0,2024
Mount Mellick,PE,574500.0,2024
Quinan,NS,225000.0,2024
West Bedford,NS,779900.0,2024
Oxford,NS,159500.0,2024
Saint Andrews,NB,895000.0,2024
Midgell,PE,390000.0,2024
Tignish Shore,PE,299000.0,2024
First South,NS,699900.0,2024
Saint-Léonard,NB,419000.0,2024
Lower Economy,NS,265000.0,2024
Nictau,NB,299000.0,2024
McAdam,NB,148000.0,2024
Brooklyn,NS,569500.0,2024
Cornwall,PE,518500.0,2024
Advocate Harbour,NS,99900.0,2024
Printz Cove,NB,689900.0,2024
Tracyville,NB,199900.0,2024
Fall River,NS,690000.0,2024
Plaster Rock,NB,99000.0,2024
Middle Cape,NS,1499000.0,2024
Halifax,NS,1000000.0,2024
Sunnyside,NL,425000.0,2024
Baddeck,NS,325000.0,2024
Upper Lahave,NS,539000.0,2024
Hillsburn,NS,299000.0,2024
East Royalty,PE,345000.0,2024
Alberton,PE,332000.0,2024
Fall River,NS,749900.0,2024
Salvage,NL,1200000.0,2024
Caraquet,NB,359999.0,2024
St. Martins,NB,575000.0,2024
Bouctouche Bay,NB,694900.0,2024
Charlottetown,PE,489000.0,2024
Black River Bridge,NB,374000.0,2024
Charlo,NB,194999.0,2024
Pointe-Sapin,NB,262900.0,2024
Comfort Cove-Newstead,NL,124900.0,2024
Deer Lake,NL,119900.0,2024
Salmonier,NL,164900.0,2024
Pleasant Lake,NS,445000.0,2024
Point of Bay,NL,219900.0,2024
Little Brook,NS,245000.0,2024
Garland,NS,384500.0,2024
Norris Arm North,NL,154900.0,2024
Brule Point,NS,364500.0,2024
Arichat,NS,349000.0,2024
Middle Sackville,NS,779900.0,2024
White Point,NS,1000500.0,2024
Mill River East,PE,429900.0,2024
DSL de Grand-Sault/Falls,NB,369000.0,2024
Halifax,NS,459900.0,2024
Bishop's Falls,NL,329000.0,2024
Reynoldscroft,NS,249000.0,2024
Woodstock,NB,799000.0,2024
Summerside,PE,500000.0,2024
Abercrombie,NS,449900.0,2024
Upper Salmon Creek,NB,438900.0,2024
Maisonnette,NB,199000.0,2024
Sturgeon,PE,99000.0,2024
Shelburne,NS,204900.0,2024
Maisonnette,NB,119000.0,2024
Elliston,NL,165000.0,2024
McDougall's,NL,269900.0,2024
Garden Lots,NS,1970000.0,2024
Gull Island,NL,299900.0,2024
New Russell,NS,224000.0,2024
Poulamon,NS,320000.0,2024
Port Howe,NS,499000.0,2024
Lunenburg,NS,795000.0,2024
Fall River,NS,899900.0,2024
Dartmouth,NS,539900.0,2024
River Bourgeois,NS,289000.0,2024
Stratford,PE,409000.0,2024
Stanley Bridge,PE,244000.0,2024
Whitney,NB,589900.0,2024
Dutch Brook,NS,599900.0,2024
Shippagan,NB,299000.0,2024
Valley,NS,544999.0,2024
Martins Point,NS,439900.0,2024
Port Lorne,NS,649900.0,2024
Embree,NL,148000.0,2024
Springhill,NS,113500.0,2024
Long Settlement,NB,399900.0,2024
Kentville,NS,385000.0,2024
Notre-Dame-Des-Érables,NB,199900.0,2024
Wolfville,NS,615000.0,2024
Mermaid,PE,699000.0,2024
Bay Du Vin,NB,329900.0,2024
Port Shoreham,NS,399900.0,2024
Annapolis Royal,NS,359000.0,2024
Dundee,NS,539000.0,2024
Dartmouth,NS,719900.0,2024
Dundee,NS,539000.0,2024
Digby,NS,1195000.0,2024
Middle Sackville,NS,1050000.0,2024
Debert,NS,384500.0,2024
Debert,NS,348500.0,2024
North Carleton,PE,314900.0,2024
Summerside,PE,419900.0,2024
Lawrencetown,NS,255000.0,2024
Beech Hill Farms,NS,425000.0,2024
Barryville,NB,230000.0,2024
Oak Bay,NB,429000.0,2024
Bridgewater,NS,600000.0,2024
Ketch Harbour,NS,439900.0,2024
Richibouctou-Village,NB,648900.0,2024
Annapolis Royal,NS,499000.0,2024
Waterville,NB,389900.0,2024
Wallace Bridge,NS,439900.0,2024
Wheatley River,PE,1195000.0,2024
Port au Port West,NL,299000.0,2024
Stanley,NB,114900.0,2024
Tatamagouche,NS,688500.0,2024
Norris Arm,NL,279900.0,2024
North Sydney,NS,219000.0,2024
Gander,NL,634000.0,2024
Stratford,PE,549000.0,2024
Beach Point,PE,949000.0,2024
Bridgewater,NS,887500.0,2024
Musquodoboit Harbour,NS,119900.0,2024
Purcell's Cove,NS,675000.0,2024
Halifax,NS,695000.0,2024
Dundee,NS,539000.0,2024
Charlottetown,PE,1249900.0,2024
Bedford,NS,1884900.0,2024
Upper Stewiacke,NS,158000.0,2024
Gander River,NL,749900.0,2024
Robinsonville,NB,265000.0,2024
Grand-Sault/Grand Falls,NB,439000.0,2024
Saint-Louis,NB,795000.0,2024
Kedgwick,NB,112000.0,2024
East Lawrencetown,NS,644500.0,2024
Canning,NS,435000.0,2024
Clarenville,NL,229900.0,2024
Wittenburg,NS,139900.0,2024
Tarbotvale,NS,349000.0,2024
East Chester,NS,1175000.0,2024
Middle Sackville,NS,1124900.0,2024
Meteghan River,NS,349000.0,2024
Richibucto,NB,499900.0,2024
Westville,NS,339000.0,2024
Mount Uniacke,NS,475000.0,2024
Grande-Anse,NB,275000.0,2024
Savage Harbour,PE,445000.0,2024
Trenton,NS,119999.0,2024
French Road,NS,449000.0,2024
New Russell,NS,100000.0,2024
Birchy Head,NS,1019900.0,2024
Saint Andrews,NB,489900.0,2024
South Haven,NS,499900.0,2024
East Quinan,NS,489900.0,2024
Point au Mal,NL,75000.0,2024
Linkletter,PE,376000.0,2024
Linkletter,PE,376000.0,2024
Round Bay,NS,399900.0,2024
Elmsdale,NS,308900.0,2024
Whites Corner,NS,664900.0,2024
Grand Tracadie,PE,395000.0,2024
Wilmot,NB,140000.0,2024
Dutch Valley,NB,387900.0,2024
Bishops Falls,NL,198000.0,2024
Mobile,NL,275000.0,2024
Val-D'amour,NB,250000.0,2024
East Canaan,NS,495000.0,2024
Charlottetown,PE,299500.0,2024
Galloway,NB,149900.0,2024
Badger,NL,759000.0,2024
Dunville,NL,284900.0,2024
Upper Tantallon,NS,998000.0,2024
Arisaig,NS,799000.0,2024
Saint-Léonard,NB,535000.0,2024
Hubley,NS,967000.0,2024
Loch Lomond,NS,124000.0,2024
Waldeck East,NS,459000.0,2024
Cavendish,PE,699000.0,2024
Alberton,PE,169900.0,2024
Riverton,PE,325000.0,2024
South Tremont,NS,999900.0,2024
Riverton,PE,325000.0,2024
Stratford,PE,275000.0,2024
Holmesville,NB,249900.0,2024
Princedale,NS,100000.0,2024
Charlottetown,PE,399000.0,2024
Lumsden,NL,249000.0,2024
Noggin Cove,NL,179900.0,2024
Fletchers Lake,NS,709999.0,2024
Cocagne,NB,629000.0,2024
Bauline East,NL,515000.0,2024
Bishop's Falls,NL,119900.0,2024
Milton,NS,324000.0,2024
Vaughan,NS,389900.0,2024
Millville,NB,149000.0,2024
Bouctouche,NB,229900.0,2024
Tignish,PE,399500.0,2024
Breadalbane,PE,425000.0,2024
St. Peters Bay,PE,359000.0,2024
Arnold's Cove,NL,89200.0,2024
Kentville,NS,509900.0,2024
Sydney,NS,799000.0,2024
Codroy Valley,NL,74999.0,2024
Aberdeen,NS,398000.0,2024
Gander,NL,349000.0,2024
Centreville,NL,299000.0,2024
Gander,NL,349000.0,2024
Caraquet,NB,219000.0,2024
Saint-François-de-Madawaska,NB,980000.0,2024
South Brookfield,NS,699000.0,2024
Summerville,NL,260000.0,2024
Charlottetown,PE,379999.0,2024
Greenwood,NS,360000.0,2024
Pointe-Verte,NB,269900.0,2024
Melford,NS,649000.0,2024
Miminegash,PE,349000.0,2024
Truro,NS,497000.0,2024
Bedford,NS,326900.0,2024
Monastery,NS,415000.0,2024
Middle Sackville,NS,829900.0,2024
Cape George Estates,NS,539000.0,2024
Port Medway,NS,695000.0,2024
Plymouth,NS,274000.0,2024
Halifax,NS,799000.0,2024
Temperance Vale,NB,279000.0,2024
Maitland,NS,239900.0,2024
English Harbour East,NL,79900.0,2024
Chipman,NB,179000.0,2024
Yarmouth,NS,859000.0,2024
Cambridge,NS,699000.0,2024
Halifax,NS,644900.0,2024
Lakelands,NS,799000.0,2024
McIntosh Hill,NB,349900.0,2024
Plaster Rock,NB,359900.0,2024
Springdale,NL,384900.0,2024
Kingston,NS,234900.0,2024
Clifton,NB,449900.0,2024
Grand-Sault/Grand Falls,NB,199900.0,2024
Doctors Cove,NS,235000.0,2024
Parrsboro,NS,315000.0,2024
Dipper Harbour,NB,675000.0,2024
Sainte-Anne-De-Madawaska,NB,179000.0,2024
Gardners Mills,NS,349000.0,2024
Conquerall Mills,NS,719900.0,2024
Neguac,NB,424900.0,2024
Western Bay,NL,79900.0,2024
Riverbank,NB,89000.0,2024
Brule Point,NS,499632.0,2024
Charlo,NB,289900.0,2024
Grand Manan,NB,268000.0,2024
Inkerman,NB,219000.0,2024
Goose Cove,NL,274900.0,2024
Bedford,NS,695000.0,2024
Malagash Centre,NS,129000.0,2024
Cape St George,NL,229000.0,2024
Debec,NB,275000.0,2024
High Bank,PE,430000.0,2024
Bass River,NS,224900.0,2024
East Bideford,PE,219000.0,2024
Charlottetown,PE,389000.0,2024
Hammonds Plains,NS,1585000.0,2024
Juniper,NB,140000.0,2024
Sainte-Anne-De-Madawaska,NB,255000.0,2024
Mavillette,NS,69500.0,2024
West Jeddore,NS,410000.0,2024
Waterloo,NS,529900.0,2024
Hunters Home,NB,319900.0,2024
Woodstock,NB,974900.0,2024
Cape Broyle,NL,349900.0,2024
Pictou Island,NS,299000.0,2024
Inlet Baddeck,NS,989000.0,2024
Chester Basin,NS,432000.0,2024
Bath,NB,200000.0,2024
DSL de Drummond/DSL of Drummond,NB,129000.0,2024
Malagawash,NS,210000.0,2024
Hantsport,NS,299900.0,2024
Annapolis Royal,NS,214500.0,2024
Glace Bay,NS,290000.0,2024
Kouchibouguac,NB,125000.0,2024
Goshen,NS,364000.0,2024
Grand Manan,NB,279900.0,2024
Upper Musquodoboit,NS,55000.0,2024
West Green Harbour,NS,529000.0,2024
Hammonds Plains,NS,799900.0,2024
Prospect,NS,499900.0,2024
Bath,NB,69900.0,2024
Saint-Quentin,NB,550000.0,2024
Summerside,PE,375000.0,2024
Brackley Beach,PE,599000.0,2024
Wilmot,NS,334000.0,2024
North Granville,PE,919900.0,2024
Prince William,NB,299900.0,2024
Crabbe Mountain,NB,325000.0,2024
Richibucto,NB,280000.0,2024
Bas-Caraquet,NB,159000.0,2024
Upper Granville,NS,400000.0,2024
Gaspereau,PE,475000.0,2024
Truro,NS,539900.0,2024
Brule Point,NS,339900.0,2024
Richibucto,NB,199900.0,2024
Jordan Bay,NS,824900.0,2024
Waterford,NS,469900.0,2024
Beresford,NB,349900.0,2024
Nash Creek,NB,84900.0,2024
Penobsquis,NB,249900.0,2024
Springdale,NL,525000.0,2024
Knowlesville,NB,129900.0,2024
Bishop's Falls,NL,149900.0,2024
Charlottetown,PE,498000.0,2024
Cavendish,PE,349000.0,2024
Pigeon Hill,NB,99000.0,2024
St. Stephen,NB,279900.0,2024
Porters Lake,NS,864900.0,2024
South Range,NS,195000.0,2024
Digby,NS,174999.0,2024
Lower Montague,PE,75000.0,2024
Lawrencetown,NS,849900.0,2024
Upper New Cornwall,NS,299900.0,2024
Lakeville,NB,325000.0,2024
West Lahave,NS,3500000.0,2024
Haut-Rivière-du-Portage,NB,99900.0,2024
Mcleods,NB,1940000.0,2024
Grand Manan,NB,375000.0,2024
Sainte-Marie-De-Kent,NB,109900.0,2024
DSL de Grand-Sault/Falls,NB,239900.0,2024
Grande Anse,NS,189000.0,2024
Hammonds Plains,NS,529900.0,2024
Wallace Bay,NS,299000.0,2024
North River,NS,278500.0,2024
Charlottetown,PE,639000.0,2024
West Bay,NS,1485000.0,2024
Manganese Mines,NS,319500.0,2024
Long River,PE,699900.0,2024
O'Leary,PE,299900.0,2024
St. Chrysostome,PE,219900.0,2024
Clair,NB,130000.0,2024
Upper Rexton,NB,439900.0,2024
Saint-Léolin,NB,185000.0,2024
Charlo,NB,280000.0,2024
Mill Cove,NB,368000.0,2024
Saint-Ignace,NB,254900.0,2024
Meteghan,NS,200000.0,2024
Springfield,NS,410000.0,2024
Montrose,PE,799000.0,2024
Glovertown,NL,224900.0,2024
St George's Channel,NS,119000.0,2024
Middle West Pubnico,NS,119000.0,2024
Little Bay East,NL,95000.0,2024
East Royalty,PE,539000.0,2024
East Royalty,PE,539000.0,2024
Avonport,NS,379900.0,2024
Victoria,PE,675000.0,2024
Tiverton,NS,141000.0,2024
East Pubnico,NS,499999.0,2024
Middlefield,NS,249900.0,2024
Selkirk Road,PE,69500.0,2024
Ingonish,NS,699900.0,2024
Middle Musquodoboit,NS,399900.0,2024
Seabright,NS,1095000.0,2024
Appin Road,PE,139000.0,2024
Terrenceville,NL,149500.0,2024
Belle Marche,NS,260000.0,2024
Halifax,NS,719900.0,2024
Glace Bay,NS,199000.0,2024
McAdam,NB,59900.0,2024
Clyde River,PE,1375000.0,2024
Charlottetown,PE,239000.0,2024
Saint-Paul,NB,374500.0,2024
Dundas,NB,229900.0,2024
New Minas,NS,425000.0,2024
Victoria Beach,NS,249000.0,2024
Morell,PE,324999.0,2024
Belledune,NB,89900.0,2024
O'Leary,PE,269000.0,2024
Lockeport,NS,298000.0,2024
East Lake Ainslie,NS,617000.0,2024
West Lahave,NS,399900.0,2024
Head Of St. Margarets Bay,NS,735000.0,2024
Fall River,NS,899900.0,2024
Pointe-Verte,NB,79900.0,2024
Gander,NL,675000.0,2024
Labelle,NS,199000.0,2024
New Denmark,NB,198000.0,2024
Fall River,NS,808900.0,2024
Harrington,PE,509000.0,2024
Porters Lake,NS,668900.0,2024
Coldbrook,NS,455900.0,2024
Porters Lake,NS,668900.0,2024
Porters Lake,NS,668900.0,2024
Canavoy,PE,850000.0,2024
Bouctouche,NB,249900.0,2024
Grosses Coques,NS,380000.0,2024
Abrams Village,PE,480000.0,2024
Yarmouth,NS,192999.0,2024
Cavendish,PE,339000.0,2024
Woodstock,NB,165000.0,2024
Harrietsfield,NS,832770.0,2024
Italy Cross,NS,389000.0,2024
Greenwood,NS,489000.0,2024
Fall River,NS,808900.0,2024
Shediac,NB,310000.0,2024
Bass River,NS,174900.0,2024
Centrelea,NS,599900.0,2024
Hammonds Plains,NS,1285000.0,2024
Truro,NS,619900.0,2024
South Alton,NS,639000.0,2024
Annapolis Royal,NS,314000.0,2024
Canoose,NB,149900.0,2024
Norris Arm,NL,285000.0,2024
Main-À-Dieu,NS,749000.0,2024
Melville,NS,649000.0,2024
Bucklaw,NS,109500.0,2024
Truro,NS,599900.0,2024
Shelburne,NS,549000.0,2024
West Arichat,NS,690000.0,2024
Erinville,NS,449900.0,2024
Truro,NS,599900.0,2024
Middle Lahave,NS,519000.0,2024
Bayside,NB,129000.0,2024
Murray Harbour,PE,1750000.0,2024
Saint-Charles,NB,179900.0,2024
White Head Island,NB,199900.0,2024
Grand Manan,NB,199900.0,2024
East Royalty,PE,569000.0,2024
Saint-Léonard,NB,325000.0,2024
Bellevue Beach,NL,194900.0,2024
South Lake,PE,550000.0,2024
DSL de Grand-Sault/Falls,NB,759000.0,2024
Oxbow,NB,174900.0,2024
Grand Falls,NB,675000.0,2024
Mount Stewart,PE,239900.0,2024
Southwest Cove,NS,894900.0,2024
St Croix Cove,NS,898000.0,2024
Centreville,NS,569000.0,2024
Saint-Léonard,NB,425000.0,2024
DSL de Drummond/DSL of Drummond,NB,319000.0,2024
L'etete,NB,479000.0,2024
Saint-Joseph-De-Madawaska,NB,315000.0,2024
Grand-Sault/Grand Falls,NB,429000.0,2024
Cocagne,NB,499900.0,2024
Robert's Arm,NL,184000.0,2024
Woodstock,NB,339900.0,2024
Elmsdale,NS,339900.0,2024
Second Falls,NB,355000.0,2024
D'Escousse,NS,109900.0,2024
Roberta,NS,549000.0,2024
Cape George,NS,1700000.0,2024
Malagawatch,NS,899000.0,2024
North Kentville,NS,298800.0,2024
Weston,NB,284900.0,2024
Wallbrook,NS,4500000.0,2024
Musgravetown,NL,649000.0,2024
Bedeque and Area,PE,899900.0,2024
St. Alban's,NL,209900.0,2024
Plaster Rock,NB,123000.0,2024
Plaster Rock,NB,279900.0,2024
South Ohio,NS,749900.0,2024
Dalhousie,NB,129900.0,2024
St. Alphonse,NS,160000.0,2024
Port Royal,NS,755000.0,2024
Halifax,NS,825000.0,2024
Lyons Brook,NS,625000.0,2024
Beechwood,NB,225000.0,2024
Upper Tantallon,NS,795000.0,2024
Charlottetown,PE,599000.0,2024
Burgoynes Cove,NL,89900.0,2024
Hampton,NS,199000.0,2024
East Centreville,NB,150000.0,2024
Kentville,NS,420000.0,2024
Grand-Sault/Grand Falls,NB,789000.0,2024
Lower Woods Harbour,NS,189999.0,2024
Summerside,PE,409900.0,2024
Botwood,NL,79000.0,2024
Harrietsfield,NS,727770.0,2024
Grand Manan,NB,149900.0,2024
Apohaqui,NB,308599.0,2024
Apohaqui,NB,308599.0,2024
Apohaqui,NB,308599.0,2024
East Grand Lake,NB,399000.0,2024
Charlottetown,PE,264900.0,2024
Charlottetown,PE,274900.0,2024
Labelle,NS,649900.0,2024
Upper Canard,NS,460000.0,2024
North Rustico,PE,459000.0,2024
Union Corner,PE,359900.0,2024
Aldouane,NB,114900.0,2024
Blacks Harbour,NB,140000.0,2024
Hammonds Plains,NS,1399900.0,2024
Charlottetown,PE,599000.0,2024
Drummond,NB,219000.0,2024
Larry's River,NS,149900.0,2024
Yarmouth,NS,309900.0,2024
Appleton,NL,235000.0,2024
Gander,NL,89000.0,2024
Mount Uniacke,NS,599900.0,2024
Durham,NS,369900.0,2024
Mont Carmel,PE,259900.0,2024
Truro,NS,214900.0,2024
Kings Head,NS,5885000.0,2024
Rossway,NS,135000.0,2024
Tiverton,NS,134000.0,2024
Teahans Corner,NB,79500.0,2024
Mulgrave,NS,1499500.0,2024
Pleasant River,NS,89000.0,2024
Boularderie East,NS,367000.0,2024
Harrietsfield,NS,946020.0,2024
Maccan,NS,90000.0,2024
Lower Derby,NB,149900.0,2024
East Green Harbour,NS,599000.0,2024
South Ohio,NS,229900.0,2024
Cape Forchu,NS,699900.0,2024
Gander,NL,259000.0,2024
Wolfville Ridge,NS,987500.0,2024
Clark's Harbour,NS,85000.0,2024
Liverpool,NS,698000.0,2024
Charlottetown,PE,590000.0,2024
D'Escousse,NS,449900.0,2024
Halifax,NS,1429900.0,2024
Marble Mountain,NS,680000.0,2024
Lewisporte,NL,275000.0,2024
Beaver Bank,NS,670750.0,2024
Heatherdale,PE,499900.0,2024
Lewisporte,NL,549000.0,2024
Elmsdale,NS,338330.0,2024
Harrietsfield,NS,931020.0,2024
Lunenburg,NS,429900.0,2024
Beaver Bank,NS,659927.0,2024
Sherbrooke,PE,499000.0,2024
Truro,NS,319900.0,2024
Miscou,NB,165900.0,2024
Valley,NS,499000.0,2024
Shag Harbour,NS,75000.0,2024
Bear River,PE,239000.0,2024
North Grant,NS,975500.0,2024
Kedgwick,NB,135000.0,2024
Middle Sackville,NS,679900.0,2024
Fourchu,NS,499900.0,2024
Saint-Marie-Saint-Raphaël,NB,144900.0,2024
PORT REXTON,NL,199900.0,2024
Mersey Point,NS,449900.0,2024
St. Albans,NL,179999.0,2024
St. Albans,NL,164999.0,2024
St. Albans,NL,179999.0,2024
Windsor,NS,489900.0,2024
Windsor,NS,489900.0,2024
New Minas,NS,104900.0,2024
Bois-Gagnon,NB,250000.0,2024
Saint-André,NB,225000.0,2024
Halifax,NS,779900.0,2024
Gander,NL,269000.0,2024
Hebron,PE,899000.0,2024
Middle Sackville,NS,819900.0,2024
DSL de Drummond/DSL of Drummond,NB,289000.0,2024
Karsdale,NS,599000.0,2024
Cheverie,NS,399000.0,2024
Centreville,NS,475000.0,2024
Johnstons River,PE,489000.0,2024
Perth-Andover,NB,574900.0,2024
St. Lawrence,PE,59900.0,2024
Round Hill,NS,479900.0,2024
Round Hill,NS,329000.0,2024
Chester,NS,449900.0,2024
Chester,NS,449900.0,2024
Martins Point,NS,1200000.0,2024
Martins River,NS,699000.0,2024
Marriott's Cove,NS,1575000.0,2024
